"timestamp","heartrate"
2015-01-01 01:00:00,146
2015-01-01 01:41:56,85
2015-01-01 02:23:52,67
2015-01-01 03:05:49,72
2015-01-01 03:47:45,116
2015-01-01 04:29:42,107
2015-01-01 05:11:38,164
2015-01-01 05:53:35,74
2015-01-01 06:35:31,85
2015-01-01 07:17:28,77
2015-01-01 07:59:24,105
2015-01-01 08:41:21,60
2015-01-01 09:23:17,141
2015-01-01 10:05:14,164
2015-01-01 10:47:10,69
2015-01-01 11:29:07,97
2015-01-01 12:11:03,62
2015-01-01 12:53:00,63
2015-01-01 13:34:56,69
2015-01-01 14:16:52,76
2015-01-01 14:58:49,119
2015-01-01 15:40:45,75
2015-01-01 16:22:42,66
2015-01-01 17:04:38,79
2015-01-01 17:46:35,79
2015-01-01 18:28:31,87
2015-01-01 19:10:28,135
2015-01-01 19:52:24,102
2015-01-01 20:34:21,94
2015-01-01 21:16:17,93
2015-01-01 21:58:14,88
2015-01-01 22:40:10,69
2015-01-01 23:22:07,123
2015-01-02 00:04:03,74
2015-01-02 00:46:00,80
2015-01-02 01:27:56,126
2015-01-02 02:09:52,136
2015-01-02 02:51:49,73
2015-01-02 03:33:45,116
2015-01-02 04:15:42,127
2015-01-02 04:57:38,78
2015-01-02 05:39:35,142
2015-01-02 06:21:31,60
2015-01-02 07:03:28,77
2015-01-02 07:45:24,137
2015-01-02 08:27:21,66
2015-01-02 09:09:17,91
2015-01-02 09:51:14,113
2015-01-02 10:33:10,147
2015-01-02 11:15:07,95
2015-01-02 11:57:03,69
2015-01-02 12:39:00,69
2015-01-02 13:20:56,113
2015-01-02 14:02:52,84
2015-01-02 14:44:49,137
2015-01-02 15:26:45,131
2015-01-02 16:08:42,81
2015-01-02 16:50:38,93
2015-01-02 17:32:35,101
2015-01-02 18:14:31,113
2015-01-02 18:56:28,132
2015-01-02 19:38:24,118
2015-01-02 20:20:21,81
2015-01-02 21:02:17,120
2015-01-02 21:44:14,113
2015-01-02 22:26:10,71
2015-01-02 23:08:07,113
2015-01-02 23:50:03,93
2015-01-03 00:32:00,143
2015-01-03 01:13:56,81
2015-01-03 01:55:52,73
2015-01-03 02:37:49,66
2015-01-03 03:19:45,101
2015-01-03 04:01:42,99
2015-01-03 04:43:38,76
2015-01-03 05:25:35,150
2015-01-03 06:07:31,118
2015-01-03 06:49:28,89
2015-01-03 07:31:24,135
2015-01-03 08:13:21,61
2015-01-03 08:55:17,99
2015-01-03 09:37:14,66
2015-01-03 10:19:10,91
2015-01-03 11:01:07,112
2015-01-03 11:43:03,84
2015-01-03 12:25:00,79
2015-01-03 13:06:56,158
2015-01-03 13:48:52,102
2015-01-03 14:30:49,111
2015-01-03 15:12:45,103
2015-01-03 15:54:42,78
2015-01-03 16:36:38,62
2015-01-03 17:18:35,90
2015-01-03 18:00:31,169
2015-01-03 18:42:28,137
2015-01-03 19:24:24,175
2015-01-03 20:06:21,92
2015-01-03 20:48:17,91
2015-01-03 21:30:14,133
2015-01-03 22:12:10,115
2015-01-03 22:54:07,120
2015-01-03 23:36:03,117
2015-01-04 00:18:00,99
2015-01-04 00:59:56,119
2015-01-04 01:41:52,179
2015-01-04 02:23:49,120
2015-01-04 03:05:45,150
2015-01-04 03:47:42,61
2015-01-04 04:29:38,146
2015-01-04 05:11:35,168
2015-01-04 05:53:31,70
2015-01-04 06:35:28,173
2015-01-04 07:17:24,173
2015-01-04 07:59:21,124
2015-01-04 08:41:17,88
2015-01-04 09:23:14,96
2015-01-04 10:05:10,175
2015-01-04 10:47:07,80
2015-01-04 11:29:03,115
2015-01-04 12:11:00,162
2015-01-04 12:52:56,89
2015-01-04 13:34:52,162
2015-01-04 14:16:49,63
2015-01-04 14:58:45,111
2015-01-04 15:40:42,130
2015-01-04 16:22:38,82
2015-01-04 17:04:35,88
2015-01-04 17:46:31,66
2015-01-04 18:28:28,135
2015-01-04 19:10:24,81
2015-01-04 19:52:21,125
2015-01-04 20:34:17,148
2015-01-04 21:16:14,62
2015-01-04 21:58:10,113
2015-01-04 22:40:07,60
2015-01-04 23:22:03,147
2015-01-05 00:04:00,84
2015-01-05 00:45:56,111
2015-01-05 01:27:52,102
2015-01-05 02:09:49,161
2015-01-05 02:51:45,141
2015-01-05 03:33:42,122
2015-01-05 04:15:38,81
2015-01-05 04:57:35,111
2015-01-05 05:39:31,131
2015-01-05 06:21:28,142
2015-01-05 07:03:24,97
2015-01-05 07:45:21,94
2015-01-05 08:27:17,158
2015-01-05 09:09:14,63
2015-01-05 09:51:10,116
2015-01-05 10:33:07,107
2015-01-05 11:15:03,68
2015-01-05 11:57:00,86
2015-01-05 12:38:56,82
2015-01-05 13:20:52,105
2015-01-05 14:02:49,76
2015-01-05 14:44:45,140
2015-01-05 15:26:42,141
2015-01-05 16:08:38,131
2015-01-05 16:50:35,120
2015-01-05 17:32:31,127
2015-01-05 18:14:28,93
2015-01-05 18:56:24,130
2015-01-05 19:38:21,62
2015-01-05 20:20:17,93
2015-01-05 21:02:14,76
2015-01-05 21:44:10,62
2015-01-05 22:26:07,117
2015-01-05 23:08:03,143
2015-01-05 23:50:00,60
2015-01-06 00:31:56,161
2015-01-06 01:13:52,103
2015-01-06 01:55:49,74
2015-01-06 02:37:45,88
2015-01-06 03:19:42,113
2015-01-06 04:01:38,66
2015-01-06 04:43:35,139
2015-01-06 05:25:31,127
2015-01-06 06:07:28,137
2015-01-06 06:49:24,87
2015-01-06 07:31:21,122
2015-01-06 08:13:17,81
2015-01-06 08:55:14,127
2015-01-06 09:37:10,89
2015-01-06 10:19:07,135
2015-01-06 11:01:03,83
2015-01-06 11:43:00,140
2015-01-06 12:24:56,117
2015-01-06 13:06:52,112
2015-01-06 13:48:49,102
2015-01-06 14:30:45,91
2015-01-06 15:12:42,129
2015-01-06 15:54:38,116
2015-01-06 16:36:35,173
2015-01-06 17:18:31,112
2015-01-06 18:00:28,92
2015-01-06 18:42:24,86
2015-01-06 19:24:21,148
2015-01-06 20:06:17,91
2015-01-06 20:48:14,96
2015-01-06 21:30:10,113
2015-01-06 22:12:07,97
2015-01-06 22:54:03,125
2015-01-06 23:36:00,89
2015-01-07 00:17:56,129
2015-01-07 00:59:52,83
2015-01-07 01:41:49,118
2015-01-07 02:23:45,176
2015-01-07 03:05:42,138
2015-01-07 03:47:38,73
2015-01-07 04:29:35,116
2015-01-07 05:11:31,113
2015-01-07 05:53:28,114
2015-01-07 06:35:24,101
2015-01-07 07:17:21,95
2015-01-07 07:59:17,76
2015-01-07 08:41:14,73
2015-01-07 09:23:10,165
2015-01-07 10:05:07,115
2015-01-07 10:47:03,151
2015-01-07 11:29:00,101
2015-01-07 12:10:56,134
2015-01-07 12:52:52,69
2015-01-07 13:34:49,87
2015-01-07 14:16:45,80
2015-01-07 14:58:42,101
2015-01-07 15:40:38,113
2015-01-07 16:22:35,64
2015-01-07 17:04:31,61
2015-01-07 17:46:28,93
2015-01-07 18:28:24,175
2015-01-07 19:10:21,141
2015-01-07 19:52:17,61
2015-01-07 20:34:14,116
2015-01-07 21:16:10,134
2015-01-07 21:58:07,71
2015-01-07 22:40:03,115
2015-01-07 23:22:00,70
2015-01-08 00:03:56,120
2015-01-08 00:45:52,120
2015-01-08 01:27:49,149
2015-01-08 02:09:45,159
2015-01-08 02:51:42,110
2015-01-08 03:33:38,113
2015-01-08 04:15:35,136
2015-01-08 04:57:31,84
2015-01-08 05:39:28,115
2015-01-08 06:21:24,80
2015-01-08 07:03:21,154
2015-01-08 07:45:17,98
2015-01-08 08:27:14,146
2015-01-08 09:09:10,167
2015-01-08 09:51:07,86
2015-01-08 10:33:03,130
2015-01-08 11:15:00,89
2015-01-08 11:56:56,84
2015-01-08 12:38:52,95
2015-01-08 13:20:49,115
2015-01-08 14:02:45,60
2015-01-08 14:44:42,132
2015-01-08 15:26:38,117
2015-01-08 16:08:35,122
2015-01-08 16:50:31,61
2015-01-08 17:32:28,103
2015-01-08 18:14:24,94
2015-01-08 18:56:21,110
2015-01-08 19:38:17,109
2015-01-08 20:20:14,127
2015-01-08 21:02:10,78
2015-01-08 21:44:07,101
2015-01-08 22:26:03,86
2015-01-08 23:08:00,140
2015-01-08 23:49:56,79
2015-01-09 00:31:52,116
2015-01-09 01:13:49,106
2015-01-09 01:55:45,179
2015-01-09 02:37:42,78
2015-01-09 03:19:38,62
2015-01-09 04:01:35,107
2015-01-09 04:43:31,108
2015-01-09 05:25:28,125
2015-01-09 06:07:24,137
2015-01-09 06:49:21,96
2015-01-09 07:31:17,137
2015-01-09 08:13:14,85
2015-01-09 08:55:10,61
2015-01-09 09:37:07,69
2015-01-09 10:19:03,68
2015-01-09 11:01:00,167
2015-01-09 11:42:56,73
2015-01-09 12:24:52,75
2015-01-09 13:06:49,66
2015-01-09 13:48:45,154
2015-01-09 14:30:42,117
2015-01-09 15:12:38,161
2015-01-09 15:54:35,62
2015-01-09 16:36:31,122
2015-01-09 17:18:28,60
2015-01-09 18:00:24,123
2015-01-09 18:42:21,131
2015-01-09 19:24:17,143
2015-01-09 20:06:14,115
2015-01-09 20:48:10,67
2015-01-09 21:30:07,77
2015-01-09 22:12:03,63
2015-01-09 22:54:00,104
2015-01-09 23:35:56,159
2015-01-10 00:17:52,63
2015-01-10 00:59:49,80
2015-01-10 01:41:45,104
2015-01-10 02:23:42,139
2015-01-10 03:05:38,99
2015-01-10 03:47:35,71
2015-01-10 04:29:31,90
2015-01-10 05:11:28,119
2015-01-10 05:53:24,68
2015-01-10 06:35:21,94
2015-01-10 07:17:17,69
2015-01-10 07:59:14,135
2015-01-10 08:41:10,91
2015-01-10 09:23:07,83
2015-01-10 10:05:03,89
2015-01-10 10:47:00,65
2015-01-10 11:28:56,79
2015-01-10 12:10:52,157
2015-01-10 12:52:49,153
2015-01-10 13:34:45,162
2015-01-10 14:16:42,121
2015-01-10 14:58:38,90
2015-01-10 15:40:35,92
2015-01-10 16:22:31,104
2015-01-10 17:04:28,87
2015-01-10 17:46:24,133
2015-01-10 18:28:21,82
2015-01-10 19:10:17,75
2015-01-10 19:52:14,76
2015-01-10 20:34:10,99
2015-01-10 21:16:07,127
2015-01-10 21:58:03,114
2015-01-10 22:40:00,111
2015-01-10 23:21:56,128
2015-01-11 00:03:52,144
2015-01-11 00:45:49,119
2015-01-11 01:27:45,118
2015-01-11 02:09:42,116
2015-01-11 02:51:38,149
2015-01-11 03:33:35,140
2015-01-11 04:15:31,159
2015-01-11 04:57:28,143
2015-01-11 05:39:24,118
2015-01-11 06:21:21,94
2015-01-11 07:03:17,157
2015-01-11 07:45:14,61
2015-01-11 08:27:10,149
2015-01-11 09:09:07,136
2015-01-11 09:51:03,69
2015-01-11 10:33:00,93
2015-01-11 11:14:56,78
2015-01-11 11:56:52,159
2015-01-11 12:38:49,104
2015-01-11 13:20:45,73
2015-01-11 14:02:42,90
2015-01-11 14:44:38,99
2015-01-11 15:26:35,144
2015-01-11 16:08:31,66
2015-01-11 16:50:28,71
2015-01-11 17:32:24,108
2015-01-11 18:14:21,77
2015-01-11 18:56:17,121
2015-01-11 19:38:14,91
2015-01-11 20:20:10,151
2015-01-11 21:02:07,116
2015-01-11 21:44:03,90
2015-01-11 22:26:00,116
2015-01-11 23:07:56,109
2015-01-11 23:49:52,105
2015-01-12 00:31:49,110
2015-01-12 01:13:45,101
2015-01-12 01:55:42,142
2015-01-12 02:37:38,92
2015-01-12 03:19:35,134
2015-01-12 04:01:31,104
2015-01-12 04:43:28,77
2015-01-12 05:25:24,168
2015-01-12 06:07:21,63
2015-01-12 06:49:17,63
2015-01-12 07:31:14,131
2015-01-12 08:13:10,82
2015-01-12 08:55:07,108
2015-01-12 09:37:03,96
2015-01-12 10:19:00,66
2015-01-12 11:00:56,141
2015-01-12 11:42:52,94
2015-01-12 12:24:49,61
2015-01-12 13:06:45,114
2015-01-12 13:48:42,132
2015-01-12 14:30:38,171
2015-01-12 15:12:35,151
2015-01-12 15:54:31,85
2015-01-12 16:36:28,108
2015-01-12 17:18:24,69
2015-01-12 18:00:21,93
2015-01-12 18:42:17,70
2015-01-12 19:24:14,71
2015-01-12 20:06:10,124
2015-01-12 20:48:07,68
2015-01-12 21:30:03,106
2015-01-12 22:12:00,121
2015-01-12 22:53:56,81
2015-01-12 23:35:52,144
2015-01-13 00:17:49,109
2015-01-13 00:59:45,108
2015-01-13 01:41:42,79
2015-01-13 02:23:38,87
2015-01-13 03:05:35,108
2015-01-13 03:47:31,113
2015-01-13 04:29:28,153
2015-01-13 05:11:24,81
2015-01-13 05:53:21,78
2015-01-13 06:35:17,101
2015-01-13 07:17:14,97
2015-01-13 07:59:10,155
2015-01-13 08:41:07,61
2015-01-13 09:23:03,106
2015-01-13 10:05:00,73
2015-01-13 10:46:56,127
2015-01-13 11:28:52,70
2015-01-13 12:10:49,143
2015-01-13 12:52:45,144
2015-01-13 13:34:42,75
2015-01-13 14:16:38,109
2015-01-13 14:58:35,150
2015-01-13 15:40:31,151
2015-01-13 16:22:28,125
2015-01-13 17:04:24,175
2015-01-13 17:46:21,72
2015-01-13 18:28:17,95
2015-01-13 19:10:14,87
2015-01-13 19:52:10,86
2015-01-13 20:34:07,78
2015-01-13 21:16:03,96
2015-01-13 21:58:00,67
2015-01-13 22:39:56,61
2015-01-13 23:21:52,121
2015-01-14 00:03:49,99
2015-01-14 00:45:45,90
2015-01-14 01:27:42,95
2015-01-14 02:09:38,137
2015-01-14 02:51:35,102
2015-01-14 03:33:31,87
2015-01-14 04:15:28,72
2015-01-14 04:57:24,159
2015-01-14 05:39:21,89
2015-01-14 06:21:17,111
2015-01-14 07:03:14,107
2015-01-14 07:45:10,97
2015-01-14 08:27:07,63
2015-01-14 09:09:03,77
2015-01-14 09:51:00,121
2015-01-14 10:32:56,145
2015-01-14 11:14:52,78
2015-01-14 11:56:49,68
2015-01-14 12:38:45,112
2015-01-14 13:20:42,103
2015-01-14 14:02:38,130
2015-01-14 14:44:35,95
2015-01-14 15:26:31,144
2015-01-14 16:08:28,103
2015-01-14 16:50:24,150
2015-01-14 17:32:21,109
2015-01-14 18:14:17,130
2015-01-14 18:56:14,82
2015-01-14 19:38:10,69
2015-01-14 20:20:07,68
2015-01-14 21:02:03,74
2015-01-14 21:44:00,103
2015-01-14 22:25:56,111
2015-01-14 23:07:52,82
2015-01-14 23:49:49,150
2015-01-15 00:31:45,121
2015-01-15 01:13:42,102
2015-01-15 01:55:38,144
2015-01-15 02:37:35,114
2015-01-15 03:19:31,174
2015-01-15 04:01:28,121
2015-01-15 04:43:24,119
2015-01-15 05:25:21,103
2015-01-15 06:07:17,101
2015-01-15 06:49:14,63
2015-01-15 07:31:10,137
2015-01-15 08:13:07,66
2015-01-15 08:55:03,124
2015-01-15 09:37:00,96
2015-01-15 10:18:56,176
2015-01-15 11:00:52,76
2015-01-15 11:42:49,127
2015-01-15 12:24:45,146
2015-01-15 13:06:42,128
2015-01-15 13:48:38,81
2015-01-15 14:30:35,73
2015-01-15 15:12:31,132
2015-01-15 15:54:28,116
2015-01-15 16:36:24,80
2015-01-15 17:18:21,113
2015-01-15 18:00:17,62
2015-01-15 18:42:14,88
2015-01-15 19:24:10,63
2015-01-15 20:06:07,125
2015-01-15 20:48:03,101
2015-01-15 21:30:00,124
2015-01-15 22:11:56,120
2015-01-15 22:53:52,85
2015-01-15 23:35:49,79
2015-01-16 00:17:45,131
2015-01-16 00:59:42,103
2015-01-16 01:41:38,101
2015-01-16 02:23:35,113
2015-01-16 03:05:31,170
2015-01-16 03:47:28,66
2015-01-16 04:29:24,86
2015-01-16 05:11:21,81
2015-01-16 05:53:17,132
2015-01-16 06:35:14,150
2015-01-16 07:17:10,113
2015-01-16 07:59:07,155
2015-01-16 08:41:03,123
2015-01-16 09:23:00,68
2015-01-16 10:04:56,65
2015-01-16 10:46:52,108
2015-01-16 11:28:49,85
2015-01-16 12:10:45,81
2015-01-16 12:52:42,116
2015-01-16 13:34:38,78
2015-01-16 14:16:35,161
2015-01-16 14:58:31,84
2015-01-16 15:40:28,74
2015-01-16 16:22:24,138
2015-01-16 17:04:21,115
2015-01-16 17:46:17,119
2015-01-16 18:28:14,144
2015-01-16 19:10:10,89
2015-01-16 19:52:07,62
2015-01-16 20:34:03,108
2015-01-16 21:16:00,63
2015-01-16 21:57:56,73
2015-01-16 22:39:52,97
2015-01-16 23:21:49,133
2015-01-17 00:03:45,98
2015-01-17 00:45:42,137
2015-01-17 01:27:38,89
2015-01-17 02:09:35,80
2015-01-17 02:51:31,109
2015-01-17 03:33:28,136
2015-01-17 04:15:24,82
2015-01-17 04:57:21,142
2015-01-17 05:39:17,72
2015-01-17 06:21:14,75
2015-01-17 07:03:10,141
2015-01-17 07:45:07,73
2015-01-17 08:27:03,103
2015-01-17 09:09:00,118
2015-01-17 09:50:56,139
2015-01-17 10:32:52,160
2015-01-17 11:14:49,92
2015-01-17 11:56:45,60
2015-01-17 12:38:42,113
2015-01-17 13:20:38,160
2015-01-17 14:02:35,180
2015-01-17 14:44:31,111
2015-01-17 15:26:28,69
2015-01-17 16:08:24,137
2015-01-17 16:50:21,159
2015-01-17 17:32:17,99
2015-01-17 18:14:14,163
2015-01-17 18:56:10,61
2015-01-17 19:38:07,149
2015-01-17 20:20:03,132
2015-01-17 21:02:00,142
2015-01-17 21:43:56,119
2015-01-17 22:25:52,61
2015-01-17 23:07:49,141
2015-01-17 23:49:45,61
2015-01-18 00:31:42,104
2015-01-18 01:13:38,133
2015-01-18 01:55:35,85
2015-01-18 02:37:31,180
2015-01-18 03:19:28,87
2015-01-18 04:01:24,81
2015-01-18 04:43:21,75
2015-01-18 05:25:17,166
2015-01-18 06:07:14,116
2015-01-18 06:49:10,166
2015-01-18 07:31:07,89
2015-01-18 08:13:03,118
2015-01-18 08:55:00,74
2015-01-18 09:36:56,127
2015-01-18 10:18:52,115
2015-01-18 11:00:49,161
2015-01-18 11:42:45,75
2015-01-18 12:24:42,144
2015-01-18 13:06:38,140
2015-01-18 13:48:35,84
2015-01-18 14:30:31,62
2015-01-18 15:12:28,76
2015-01-18 15:54:24,156
2015-01-18 16:36:21,102
2015-01-18 17:18:17,80
2015-01-18 18:00:14,63
2015-01-18 18:42:10,72
2015-01-18 19:24:07,155
2015-01-18 20:06:03,88
2015-01-18 20:48:00,84
2015-01-18 21:29:56,102
2015-01-18 22:11:52,76
2015-01-18 22:53:49,124
2015-01-18 23:35:45,159
2015-01-19 00:17:42,83
2015-01-19 00:59:38,113
2015-01-19 01:41:35,61
2015-01-19 02:23:31,90
2015-01-19 03:05:28,85
2015-01-19 03:47:24,138
2015-01-19 04:29:21,161
2015-01-19 05:11:17,101
2015-01-19 05:53:14,88
2015-01-19 06:35:10,129
2015-01-19 07:17:07,132
2015-01-19 07:59:03,66
2015-01-19 08:41:00,138
2015-01-19 09:22:56,130
2015-01-19 10:04:52,151
2015-01-19 10:46:49,81
2015-01-19 11:28:45,132
2015-01-19 12:10:42,171
2015-01-19 12:52:38,141
2015-01-19 13:34:35,71
2015-01-19 14:16:31,88
2015-01-19 14:58:28,130
2015-01-19 15:40:24,92
2015-01-19 16:22:21,100
2015-01-19 17:04:17,78
2015-01-19 17:46:14,118
2015-01-19 18:28:10,67
2015-01-19 19:10:07,132
2015-01-19 19:52:03,95
2015-01-19 20:34:00,106
2015-01-19 21:15:56,102
2015-01-19 21:57:52,100
2015-01-19 22:39:49,108
2015-01-19 23:21:45,145
2015-01-20 00:03:42,137
2015-01-20 00:45:38,71
2015-01-20 01:27:35,60
2015-01-20 02:09:31,68
2015-01-20 02:51:28,125
2015-01-20 03:33:24,168
2015-01-20 04:15:21,128
2015-01-20 04:57:17,87
2015-01-20 05:39:14,93
2015-01-20 06:21:10,137
2015-01-20 07:03:07,62
2015-01-20 07:45:03,116
2015-01-20 08:27:00,174
2015-01-20 09:08:56,82
2015-01-20 09:50:52,139
2015-01-20 10:32:49,72
2015-01-20 11:14:45,106
2015-01-20 11:56:42,66
2015-01-20 12:38:38,60
2015-01-20 13:20:35,78
2015-01-20 14:02:31,165
2015-01-20 14:44:28,80
2015-01-20 15:26:24,151
2015-01-20 16:08:21,99
2015-01-20 16:50:17,96
2015-01-20 17:32:14,79
2015-01-20 18:14:10,60
2015-01-20 18:56:07,169
2015-01-20 19:38:03,128
2015-01-20 20:20:00,132
2015-01-20 21:01:56,69
2015-01-20 21:43:52,88
2015-01-20 22:25:49,65
2015-01-20 23:07:45,87
2015-01-20 23:49:42,84
2015-01-21 00:31:38,128
2015-01-21 01:13:35,103
2015-01-21 01:55:31,114
2015-01-21 02:37:28,163
2015-01-21 03:19:24,60
2015-01-21 04:01:21,143
2015-01-21 04:43:17,106
2015-01-21 05:25:14,144
2015-01-21 06:07:10,136
2015-01-21 06:49:07,147
2015-01-21 07:31:03,71
2015-01-21 08:13:00,84
2015-01-21 08:54:56,131
2015-01-21 09:36:52,80
2015-01-21 10:18:49,112
2015-01-21 11:00:45,118
2015-01-21 11:42:42,145
