"timestamp","heartrate"
2015-01-01 01:00:00,175
2015-01-01 01:39:23,147
2015-01-01 02:18:47,108
2015-01-01 02:58:10,122
2015-01-01 03:37:34,60
2015-01-01 04:16:57,114
2015-01-01 04:56:21,91
2015-01-01 05:35:44,128
2015-01-01 06:15:08,118
2015-01-01 06:54:31,138
2015-01-01 07:33:55,69
2015-01-01 08:13:18,179
2015-01-01 08:52:42,97
2015-01-01 09:32:05,78
2015-01-01 10:11:29,86
2015-01-01 10:50:53,138
2015-01-01 11:30:16,150
2015-01-01 12:09:40,153
2015-01-01 12:49:03,71
2015-01-01 13:28:27,64
2015-01-01 14:07:50,93
2015-01-01 14:47:14,97
2015-01-01 15:26:37,96
2015-01-01 16:06:01,153
2015-01-01 16:45:24,73
2015-01-01 17:24:48,127
2015-01-01 18:04:11,71
2015-01-01 18:43:35,139
2015-01-01 19:22:59,100
2015-01-01 20:02:22,94
2015-01-01 20:41:46,114
2015-01-01 21:21:09,72
2015-01-01 22:00:33,70
2015-01-01 22:39:56,125
2015-01-01 23:19:20,127
2015-01-01 23:58:43,77
2015-01-02 00:38:07,152
2015-01-02 01:17:30,85
2015-01-02 01:56:54,116
2015-01-02 02:36:17,105
2015-01-02 03:15:41,71
2015-01-02 03:55:04,85
2015-01-02 04:34:28,102
2015-01-02 05:13:52,159
2015-01-02 05:53:15,101
2015-01-02 06:32:39,82
2015-01-02 07:12:02,150
2015-01-02 07:51:26,124
2015-01-02 08:30:49,65
2015-01-02 09:10:13,128
2015-01-02 09:49:36,120
2015-01-02 10:29:00,65
2015-01-02 11:08:23,98
2015-01-02 11:47:47,66
2015-01-02 12:27:10,101
2015-01-02 13:06:34,151
2015-01-02 13:45:58,99
2015-01-02 14:25:21,122
2015-01-02 15:04:45,71
2015-01-02 15:44:08,90
2015-01-02 16:23:32,151
2015-01-02 17:02:55,160
2015-01-02 17:42:19,128
2015-01-02 18:21:42,96
2015-01-02 19:01:06,83
2015-01-02 19:40:29,172
2015-01-02 20:19:53,111
2015-01-02 20:59:16,116
2015-01-02 21:38:40,79
2015-01-02 22:18:03,114
2015-01-02 22:57:27,180
2015-01-02 23:36:51,148
2015-01-03 00:16:14,79
2015-01-03 00:55:38,127
2015-01-03 01:35:01,75
2015-01-03 02:14:25,151
2015-01-03 02:53:48,71
2015-01-03 03:33:12,172
2015-01-03 04:12:35,133
2015-01-03 04:51:59,111
2015-01-03 05:31:22,131
2015-01-03 06:10:46,86
2015-01-03 06:50:09,150
2015-01-03 07:29:33,69
2015-01-03 08:08:57,111
2015-01-03 08:48:20,141
2015-01-03 09:27:44,136
2015-01-03 10:07:07,177
2015-01-03 10:46:31,154
2015-01-03 11:25:54,96
2015-01-03 12:05:18,82
2015-01-03 12:44:41,72
2015-01-03 13:24:05,146
2015-01-03 14:03:28,103
2015-01-03 14:42:52,107
2015-01-03 15:22:15,116
2015-01-03 16:01:39,65
2015-01-03 16:41:02,80
2015-01-03 17:20:26,80
2015-01-03 17:59:50,122
2015-01-03 18:39:13,84
2015-01-03 19:18:37,119
2015-01-03 19:58:00,73
2015-01-03 20:37:24,64
2015-01-03 21:16:47,112
2015-01-03 21:56:11,65
2015-01-03 22:35:34,102
2015-01-03 23:14:58,109
2015-01-03 23:54:21,122
2015-01-04 00:33:45,104
2015-01-04 01:13:08,105
2015-01-04 01:52:32,80
2015-01-04 02:31:56,67
2015-01-04 03:11:19,80
2015-01-04 03:50:43,62
2015-01-04 04:30:06,143
2015-01-04 05:09:30,75
2015-01-04 05:48:53,106
2015-01-04 06:28:17,69
2015-01-04 07:07:40,97
2015-01-04 07:47:04,122
2015-01-04 08:26:27,128
2015-01-04 09:05:51,104
2015-01-04 09:45:14,134
2015-01-04 10:24:38,81
2015-01-04 11:04:01,112
2015-01-04 11:43:25,88
2015-01-04 12:22:49,149
2015-01-04 13:02:12,148
2015-01-04 13:41:36,123
2015-01-04 14:20:59,98
2015-01-04 15:00:23,69
2015-01-04 15:39:46,94
2015-01-04 16:19:10,94
2015-01-04 16:58:33,65
2015-01-04 17:37:57,96
2015-01-04 18:17:20,100
2015-01-04 18:56:44,117
2015-01-04 19:36:07,100
2015-01-04 20:15:31,84
2015-01-04 20:54:55,97
2015-01-04 21:34:18,113
2015-01-04 22:13:42,105
2015-01-04 22:53:05,66
2015-01-04 23:32:29,79
2015-01-05 00:11:52,106
2015-01-05 00:51:16,68
2015-01-05 01:30:39,123
2015-01-05 02:10:03,81
2015-01-05 02:49:26,74
2015-01-05 03:28:50,80
2015-01-05 04:08:13,117
2015-01-05 04:47:37,139
2015-01-05 05:27:00,91
2015-01-05 06:06:24,160
2015-01-05 06:45:48,121
2015-01-05 07:25:11,140
2015-01-05 08:04:35,117
2015-01-05 08:43:58,114
2015-01-05 09:23:22,156
2015-01-05 10:02:45,164
2015-01-05 10:42:09,63
2015-01-05 11:21:32,107
2015-01-05 12:00:56,84
2015-01-05 12:40:19,167
2015-01-05 13:19:43,68
2015-01-05 13:59:06,144
2015-01-05 14:38:30,122
2015-01-05 15:17:54,95
2015-01-05 15:57:17,73
2015-01-05 16:36:41,111
2015-01-05 17:16:04,74
2015-01-05 17:55:28,100
2015-01-05 18:34:51,105
2015-01-05 19:14:15,131
2015-01-05 19:53:38,117
2015-01-05 20:33:02,156
2015-01-05 21:12:25,66
2015-01-05 21:51:49,126
2015-01-05 22:31:12,161
2015-01-05 23:10:36,86
2015-01-05 23:50:00,79
2015-01-06 00:29:23,172
2015-01-06 01:08:47,64
2015-01-06 01:48:10,141
2015-01-06 02:27:34,77
2015-01-06 03:06:57,81
2015-01-06 03:46:21,153
2015-01-06 04:25:44,106
2015-01-06 05:05:08,72
2015-01-06 05:44:31,151
2015-01-06 06:23:55,151
2015-01-06 07:03:18,139
2015-01-06 07:42:42,121
2015-01-06 08:22:05,115
2015-01-06 09:01:29,67
2015-01-06 09:40:53,163
2015-01-06 10:20:16,89
2015-01-06 10:59:40,92
2015-01-06 11:39:03,127
2015-01-06 12:18:27,127
