"timestamp","heartrate"
2015-01-01 01:00:00,164
2015-01-01 01:41:27,120
2015-01-01 02:22:54,117
2015-01-01 03:04:21,60
2015-01-01 03:45:48,71
2015-01-01 04:27:16,103
2015-01-01 05:08:43,81
2015-01-01 05:50:10,61
2015-01-01 06:31:37,67
2015-01-01 07:13:04,79
2015-01-01 07:54:32,164
2015-01-01 08:35:59,65
2015-01-01 09:17:26,69
2015-01-01 09:58:53,180
2015-01-01 10:40:20,71
2015-01-01 11:21:48,130
2015-01-01 12:03:15,129
2015-01-01 12:44:42,159
2015-01-01 13:26:09,141
2015-01-01 14:07:36,80
2015-01-01 14:49:04,63
2015-01-01 15:30:31,72
2015-01-01 16:11:58,102
2015-01-01 16:53:25,142
2015-01-01 17:34:53,91
2015-01-01 18:16:20,71
2015-01-01 18:57:47,117
2015-01-01 19:39:14,149
2015-01-01 20:20:41,124
2015-01-01 21:02:09,99
2015-01-01 21:43:36,64
2015-01-01 22:25:03,91
2015-01-01 23:06:30,94
2015-01-01 23:47:57,169
2015-01-02 00:29:25,68
2015-01-02 01:10:52,139
2015-01-02 01:52:19,128
2015-01-02 02:33:46,86
2015-01-02 03:15:13,176
2015-01-02 03:56:41,180
2015-01-02 04:38:08,105
2015-01-02 05:19:35,80
2015-01-02 06:01:02,70
2015-01-02 06:42:30,134
2015-01-02 07:23:57,76
2015-01-02 08:05:24,73
2015-01-02 08:46:51,65
2015-01-02 09:28:18,63
2015-01-02 10:09:46,125
2015-01-02 10:51:13,60
2015-01-02 11:32:40,92
2015-01-02 12:14:07,151
2015-01-02 12:55:34,113
2015-01-02 13:37:02,84
2015-01-02 14:18:29,128
2015-01-02 14:59:56,176
2015-01-02 15:41:23,104
2015-01-02 16:22:50,125
2015-01-02 17:04:18,69
2015-01-02 17:45:45,62
2015-01-02 18:27:12,85
2015-01-02 19:08:39,159
2015-01-02 19:50:06,99
2015-01-02 20:31:34,114
2015-01-02 21:13:01,114
2015-01-02 21:54:28,144
2015-01-02 22:35:55,87
2015-01-02 23:17:23,80
2015-01-02 23:58:50,63
2015-01-03 00:40:17,140
2015-01-03 01:21:44,81
2015-01-03 02:03:11,92
2015-01-03 02:44:39,75
2015-01-03 03:26:06,131
2015-01-03 04:07:33,105
2015-01-03 04:49:00,152
2015-01-03 05:30:27,155
2015-01-03 06:11:55,157
2015-01-03 06:53:22,105
2015-01-03 07:34:49,63
2015-01-03 08:16:16,180
2015-01-03 08:57:43,65
2015-01-03 09:39:11,79
2015-01-03 10:20:38,99
2015-01-03 11:02:05,149
2015-01-03 11:43:32,69
2015-01-03 12:25:00,140
2015-01-03 13:06:27,99
2015-01-03 13:47:54,78
2015-01-03 14:29:21,157
2015-01-03 15:10:48,135
2015-01-03 15:52:16,72
2015-01-03 16:33:43,97
2015-01-03 17:15:10,112
2015-01-03 17:56:37,153
2015-01-03 18:38:04,169
2015-01-03 19:19:32,120
2015-01-03 20:00:59,64
2015-01-03 20:42:26,119
2015-01-03 21:23:53,74
2015-01-03 22:05:20,118
2015-01-03 22:46:48,64
2015-01-03 23:28:15,117
2015-01-04 00:09:42,67
2015-01-04 00:51:09,138
2015-01-04 01:32:36,95
2015-01-04 02:14:04,94
2015-01-04 02:55:31,108
2015-01-04 03:36:58,78
2015-01-04 04:18:25,117
2015-01-04 04:59:53,82
2015-01-04 05:41:20,160
2015-01-04 06:22:47,84
2015-01-04 07:04:14,114
2015-01-04 07:45:41,172
2015-01-04 08:27:09,141
2015-01-04 09:08:36,178
2015-01-04 09:50:03,127
2015-01-04 10:31:30,81
2015-01-04 11:12:57,111
2015-01-04 11:54:25,62
2015-01-04 12:35:52,63
2015-01-04 13:17:19,97
2015-01-04 13:58:46,140
2015-01-04 14:40:13,112
2015-01-04 15:21:41,112
2015-01-04 16:03:08,91
2015-01-04 16:44:35,102
2015-01-04 17:26:02,77
2015-01-04 18:07:30,102
2015-01-04 18:48:57,166
2015-01-04 19:30:24,76
2015-01-04 20:11:51,82
2015-01-04 20:53:18,74
2015-01-04 21:34:46,90
2015-01-04 22:16:13,92
2015-01-04 22:57:40,68
2015-01-04 23:39:07,148
2015-01-05 00:20:34,68
2015-01-05 01:02:02,78
2015-01-05 01:43:29,117
2015-01-05 02:24:56,85
2015-01-05 03:06:23,180
2015-01-05 03:47:50,179
2015-01-05 04:29:18,97
2015-01-05 05:10:45,111
2015-01-05 05:52:12,133
2015-01-05 06:33:39,160
2015-01-05 07:15:06,114
2015-01-05 07:56:34,84
2015-01-05 08:38:01,112
2015-01-05 09:19:28,67
2015-01-05 10:00:55,109
2015-01-05 10:42:23,86
2015-01-05 11:23:50,61
2015-01-05 12:05:17,107
2015-01-05 12:46:44,63
2015-01-05 13:28:11,63
2015-01-05 14:09:39,137
2015-01-05 14:51:06,149
2015-01-05 15:32:33,117
2015-01-05 16:14:00,113
2015-01-05 16:55:27,66
2015-01-05 17:36:55,101
2015-01-05 18:18:22,121
2015-01-05 18:59:49,98
2015-01-05 19:41:16,101
2015-01-05 20:22:43,130
2015-01-05 21:04:11,104
2015-01-05 21:45:38,65
2015-01-05 22:27:05,167
2015-01-05 23:08:32,117
2015-01-05 23:50:00,113
2015-01-06 00:31:27,78
2015-01-06 01:12:54,90
2015-01-06 01:54:21,116
2015-01-06 02:35:48,83
2015-01-06 03:17:16,67
2015-01-06 03:58:43,64
2015-01-06 04:40:10,78
2015-01-06 05:21:37,130
2015-01-06 06:03:04,61
2015-01-06 06:44:32,87
2015-01-06 07:25:59,126
2015-01-06 08:07:26,81
2015-01-06 08:48:53,153
2015-01-06 09:30:20,151
2015-01-06 10:11:48,93
2015-01-06 10:53:15,112
2015-01-06 11:34:42,150
2015-01-06 12:16:09,159
2015-01-06 12:57:36,80
2015-01-06 13:39:04,70
2015-01-06 14:20:31,109
2015-01-06 15:01:58,98
2015-01-06 15:43:25,89
2015-01-06 16:24:53,107
2015-01-06 17:06:20,146
2015-01-06 17:47:47,90
2015-01-06 18:29:14,143
2015-01-06 19:10:41,142
2015-01-06 19:52:09,94
2015-01-06 20:33:36,126
2015-01-06 21:15:03,110
2015-01-06 21:56:30,85
2015-01-06 22:37:57,163
2015-01-06 23:19:25,155
2015-01-07 00:00:52,75
2015-01-07 00:42:19,73
2015-01-07 01:23:46,85
2015-01-07 02:05:13,146
2015-01-07 02:46:41,91
2015-01-07 03:28:08,94
2015-01-07 04:09:35,65
2015-01-07 04:51:02,118
2015-01-07 05:32:30,98
2015-01-07 06:13:57,70
2015-01-07 06:55:24,75
2015-01-07 07:36:51,77
2015-01-07 08:18:18,175
2015-01-07 08:59:46,115
2015-01-07 09:41:13,105
2015-01-07 10:22:40,127
2015-01-07 11:04:07,85
